id,user_input,bot_response,category,is_crisis
02439,I feel disconnected from my core values.,"That sounds really hard to carry. It's okay to take this one step at a time. Can we identify a tiny, doable next step that aligns with your values?",values,FALSE
08427,I feel like I'm failing at my job.,It's understandable to feel this way. You're doing your best in a tough moment. Breaking tasks into tiny chunks and blocking 25 minutes can make things feel more manageable. What would being kind to yourself look like in the next hour?,work-stress,FALSE
00468,Money problems keep me up at night.,"Your feelings are completely valid. You're doing your best in a tough moment. Could we notice one small thing that went well recently, no matter how small?",financial-stress,FALSE
08940,I miss them so much it hurts.,"It's understandable to feel this way. Reaching out already shows strength. Is there a short activity that usually helps you feel calm—like a walk, music, or slow breathing?",grief,FALSE
04794,I feel rage building up inside me.,"Your feelings are completely valid. You don't have to handle everything alone. Could we reframe this setback as practice, not a verdict on your worth?",anger,FALSE
02228,I want to feel more positive day to day.,It's understandable to feel this way. Reaching out already shows strength. Savoring a small pleasant moment—like tea or sunlight—can build positive emotion. Would a 60-second grounding exercise help—naming three things you can see and three you can feel?,gratitude,FALSE
00707,How can I manage tough emotions better?,Thank you for sharing this with me. You don't have to handle everything alone. What would being kind to yourself look like in the next hour?,coping-skills,FALSE
07574,My thoughts race and I can't stop overthinking.,That sounds really hard to carry. Reaching out already shows strength. Would a 60-second grounding exercise help—naming three things you can see and three you can feel?,anxiety,FALSE
04809,I get nervous meeting new people.,"Your feelings are completely valid. Small steps still count and add up. Could we reframe this setback as practice, not a verdict on your worth?",social-anxiety,FALSE
01226,I wake up anxious and unrested.,That sounds really hard to carry. Small steps still count and add up. Keeping a gentle wind-down routine and limiting screens before bed can help your body settle. What would being kind to yourself look like in the next hour?,sleep,FALSE
07817,I feel paralyzed by all my tasks.,That sounds really hard to carry. You're doing your best in a tough moment. Would a 60-second grounding exercise help—naming three things you can see and three you can feel?,overwhelm,FALSE
01704,I want to live more in line with what matters.,Your feelings are completely valid. Small steps still count and add up. Would a 60-second grounding exercise help—naming three things you can see and three you can feel?,values,FALSE
02996,I panic when I have to talk to people.,"I'm really sorry you're going through this. Reaching out already shows strength. Could we notice one small thing that went well recently, no matter how small?",social-anxiety,FALSE
04000,I want to do better but can't get moving.,"It's understandable to feel this way. Small steps still count and add up. Could we reframe this setback as practice, not a verdict on your worth?",motivation,FALSE
06455,I recently lost someone I love.,It's understandable to feel this way. Reaching out already shows strength. What would being kind to yourself look like in the next hour?,grief,FALSE
02632,I feel overwhelmed by bills and debt.,"It's understandable to feel this way. You're doing your best in a tough moment. Could we reframe this setback as practice, not a verdict on your worth?",financial-stress,FALSE
09173,I'm thinking about hurting myself.,"Thank you for telling me—sharing this takes courage. Your life is important. I’m not equipped for emergencies. If you might act on these thoughts, please call your local emergency number or a crisis helpline immediately. If you can, consider contacting a trusted person to be with you right now.",crisis,TRUE
